1.400 €,Polovan motor,Kymco,Scooter,Dink 200i,2009. godište,21.000 km,Kubikaža (cm3) 200,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.050 €,Polovan motor,Suzuki,Scooter,Burgman,2002. godište,53.700 km,Kubikaža (cm3) 250,Snaga (kW/KS) 17/23,nepoznato,Menjač Automatski,Boja Teget,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
550 €,Polovan motor,Ostalo,Moped,IFA SIMSON,1981. godište,2.300 km,Kubikaža (cm3) 50,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Manuelni,Boja Zelena,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,nepoznato,Oštećenje Nije oštećen
11.855 €,Nov motor,Kawasaki,Naked,Z1000,2017. godište,0 km,Kubikaža (cm3) 1043,Snaga (kW/KS) 104/142,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
600 €,Nov motor,Yamaha,Enduro / Cross,REPLICA 125cc 4takt,2017. godište,0 km,Kubikaža (cm3) 200,Snaga (kW/KS) 17/23,Broj cilindara 1,Menjač Manuelni,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
2.750 €,Polovan motor,Yamaha,Scooter,xmax 250 x max,2009. godište,23.500 km,Kubikaža (cm3) 244,Snaga (kW/KS) 16/22,nepoznato,Menjač Automatski,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
560 €,Polovan motor,Piaggio,Scooter,NRG,1997. godište,28.300 km,Kubikaža (cm3) 50,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Žuta,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
350 €,Polovan motor,Aprilia,Enduro / Cross,350,1996. godište,10 km,Kubikaža (cm3) 350,Snaga (kW/KS) 27/37,Broj cilindara 1,Menjač Manuelni,Boja Zelena,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
900 €,Polovan motor,Yamaha,Enduro / Cross,DT50,2004. godište,Cena nije fiksna,Kubikaža (cm3) 49,Snaga (kW/KS) 2/3,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
700 €,Polovan motor,Tomos,Moped,atx,2002. godište,1.340 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
999 €,Polovan motor,Yamaha,Scooter,Nouvo,2004. godište,42.500 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,nepoznato,nepoznato,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Gilera,Supermoto,smt 50,2004. godište,3.500 km,Kubikaža (cm3) 49,Snaga (kW/KS) 8/11,Broj cilindara 1,nepoznato,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
300 €,Polovan motor,MZ,Moped,ETZ 251,1990. godište,200.000 km,Kubikaža (cm3) 251,Snaga (kW/KS) 8/11,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.600 €,Polovan motor,Suzuki,Naked,Bandit GSF600,2002. godište,32.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 57/77,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
950 €,Polovan motor,Honda,Naked,vf 1000 cafe racer,1985. godište,49.000 km,Kubikaža (cm3) 998,Snaga (kW/KS) 85/116,Broj cilindara 4,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.000 €,Polovan motor,Yamaha,Enduro / Cross,XTZ,1989. godište,57.146 km,Kubikaža (cm3) 600,Snaga (kW/KS) 39/53,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
999 €,Polovan motor,Yamaha,Scooter,MBK,2004. godište,34.500 km,Kubikaža (cm3) 125,Snaga (kW/KS) 9/12,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
950 €,Polovan motor,Honda,Sport / Super sport,nsr 125 r,1999. godište,28.500 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,nepoznato,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
10.600 €,Polovan motor,Honda,Touring,Goldwing,2001. godište,98.000 km,Kubikaža (cm3) 1832,Snaga (kW/KS) 87/118,Broj cilindara 6,Menjač Manuelni,Boja Bordo,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
600 €,Polovan motor,Honda,Combination / Sidecar,vf1000,1985. godište,55.000 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 84/114,Broj cilindara 4,Menjač Manuelni,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.450 €,Polovan motor,Kawasaki,Naked,er 500,1999. godište,40.000 km,Kubikaža (cm3) 500,Snaga (kW/KS) 37/50,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do 10.2017.,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
950 €,Polovan motor,Peugeot,Scooter,Elyseo,2001. godište,24.000 km,Kubikaža (cm3) 100,Snaga (kW/KS) 6/8,nepoznato,nepoznato,nepoznato,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
3.500 €,Polovan motor,Suzuki,Chopper / Cruiser,Intruder 600,1996. godište,22.971 km,Kubikaža (cm3) 598,Snaga (kW/KS) 33/45,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do 08.2016.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.000 €,Polovan motor,Yamaha,Scooter,majesty 250,2001. godište,48.400 km,Kubikaža (cm3) 250,Snaga (kW/KS) 15/20,Broj cilindara 1,Menjač Automatski,Boja Bela,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
2.500 €,Polovan motor,Honda,Enduro / Cross,CRF 450,2007. godište,10 km,Kubikaža (cm3) 450,Snaga (kW/KS) 65/88,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Suzuki,Touring,VStrom DL1000A,2016. godište,5 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 76/103,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
800 €,Polovan motor,Ostalo,Scooter,HANGLONG HL 50QT 21B,2009. godište,750 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/3,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
6.900 €,Polovan motor,Yamaha,Scooter,X MAX 400 ABS,2017. godište,Cena nije fiksna,Kubikaža (cm3) 395,Snaga (kW/KS) 22/30,Broj cilindara 1,nepoznato,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
4.500 €,Polovan motor,Honda,Naked,cbr900rr fight,1995. godište,5.218 km,Kubikaža (cm3) 919,Snaga (kW/KS) 108/147,Broj cilindara 4,Menjač Manuelni,Boja Bela,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
420 €,Polovan motor,CPI,Scooter,popcorn,2005. godište,6.300 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.500 €,Polovan motor,Piaggio,Scooter,mp3 250ie,2006. godište,19.600 km,Kubikaža (cm3) 250,Snaga (kW/KS) 16/22,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
400 €,Polovan motor,Sprint,Scooter,GRIZZY,2010. godište,146.503 km,Kubikaža (cm3) 125,Snaga (kW/KS) 7/10,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.400 €,Polovan motor,Yamaha,Chopper / Cruiser,VIRAGO,1998. godište,28.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 8/11,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.000 €,Polovan motor,Yamaha,Sport / Super sport,yzf 750r,1996. godište,1.234 km,Kubikaža (cm3) 750,Snaga (kW/KS) 72/98,nepoznato,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
270 €,Polovan motor,MZ,Naked,ETZ 150,1990. godište,10.000 km,Kubikaža (cm3) 150,Snaga (kW/KS) 7/10,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
4.500 €,Polovan motor,Kawasaki,Sport / Super sport,zx10r,2006. godište,36.000 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 136/185,nepoznato,nepoznato,nepoznato,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.200 €,Polovan motor,Cagiva,Enduro / Cross,Canyon,2000. godište,340 km,Kubikaža (cm3) 499,Snaga (kW/KS) 29/39,Broj cilindara 1,Menjač Manuelni,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.100 €,Polovan motor,Kawasaki,Chopper / Cruiser,el 250,1993. godište,70.000 km,Kubikaža (cm3) 250,Snaga (kW/KS) 21/29,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.550 €,Polovan motor,Suzuki,Sport / Super sport,GSX F 600,2001. godište,36.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 59/80,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
250 €,Polovan motor,Tomos,Moped,apn6,1987. godište,1.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Manuelni,Boja Siva,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
80 €,Polovan motor,Tomos,Moped,automatik,1990. godište,11 km,Kubikaža (cm3) 49,Snaga (kW/KS) 4/5,Broj cilindara 1,Menjač Automatski,Boja Bela,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
2.100 €,Polovan motor,Yamaha,Enduro / Cross,TDM,1998. godište,58.604 km,Kubikaža (cm3) 850,Snaga (kW/KS) 59/80,Broj cilindara 2,Menjač Manuelni,Boja Žuta,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
2.300 €,Polovan motor,Yamaha,Chopper / Cruiser,virago,1987. godište,9.000 km,Kubikaža (cm3) 700,Snaga (kW/KS) 40/55,Broj cilindara 2,Menjač Manuelni,Boja Bordo,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
9.500 €,Polovan motor,Yamaha,Moped,fz8 fazer,2013. godište,5.000 km,Kubikaža (cm3) 800,Snaga (kW/KS) 78/106,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Honda,Sport / Super sport,cbr 600 CITAJ OPIS,1994. godište,20.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 66/90,nepoznato,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
430 €,Polovan motor,Piaggio,Scooter,liberty,2000. godište,30.600 km,Kubikaža (cm3) 125,Snaga (kW/KS) 8/11,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
1.400 €,Polovan motor,Yamaha,Touring,Diversion XJ600,1994. godište,59.500 km,Kubikaža (cm3) 599,Snaga (kW/KS) 25/34,Broj cilindara 4,nepoznato,Boja Zelena,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.300 €,Polovan motor,Piaggio,Scooter,X9 500 i.e.,2001. godište,27.000 km,Kubikaža (cm3) 500,Snaga (kW/KS) 29/39,Broj cilindara 1,Menjač Automatski,Boja Žuta,Registrovan do 09.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.600 €,Polovan motor,Gilera,Scooter,Runner,2007. godište,23.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Automatski,Boja Žuta,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
4.300 €,Polovan motor,Kawasaki,Sport / Super sport,zx6r,2007. godište,38.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 91/124,Broj cilindara 4,Menjač Manuelni,nepoznato,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
4.499 €,Polovan motor,Yamaha,Scooter,Majesty 400 cc Automatic,2012. godište,25.980 km,Kubikaža (cm3) 395,Snaga (kW/KS) 25/34,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
685 €,Polovan motor,Suzuki,Enduro / Cross,TSR,1996. godište,10 km,Kubikaža (cm3) 125,Snaga (kW/KS) 21/29,Broj cilindara 1,Menjač Manuelni,Boja Žuta,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Suzuki,Sport / Super sport,GSX,1996. godište,Cena je fiksna,Kubikaža (cm3) 1100,nepoznato,Broj cilindara 4,Menjač Manuelni,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,nepoznato,Oštećenje Nije oštećen
780 €,Polovan motor,Aprilia,Sport / Super sport,RS 125,1998. godište,27 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
2.150 €,Polovan motor,Honda,Scooter,Silver wing,2004. godište,25.979 km,Kubikaža (cm3) 600,Snaga (kW/KS) 38/52,Broj cilindara 2,Menjač Automatski,Boja Plava,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
800 €,Polovan motor,CPI,Supermoto,sm50,2006. godište,1.234 km,Kubikaža (cm3) 49,Snaga (kW/KS) 2/3,Broj cilindara 1,Menjač Manuelni,Boja Žuta,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
5.900 €,Polovan motor,Suzuki,Sport / Super sport,GSX R 1000 K 8,2009. godište,22.000 km,Kubikaža (cm3) 999,Snaga (kW/KS) 136/185,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
450 €,Polovan motor,Tomos,Enduro / Cross,CTX,1989. godište,1 km,Kubikaža (cm3) 80,Snaga (kW/KS) 147/200,Broj cilindara 1,Menjač Manuelni,Boja Žuta,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
3.100 €,Polovan motor,Suzuki,Scooter,Burgman,2008. godište,29.000 km,Kubikaža (cm3) 400,Snaga (kW/KS) 39/53,Broj cilindara 2,Menjač Automatski,Boja Crna,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
450 €,Polovan motor,Benelli,Scooter,Laiki,2008. godište,8.000 km,Kubikaža (cm3) 50,Snaga (kW/KS) 3/3,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
270 €,Polovan motor,Jawa,Oldtimer,Velorex,1979. godište,1.111 km,Kubikaža (cm3) 350,Snaga (kW/KS) 5/7,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.200 €,Polovan motor,Kawasaki,Sport / Super sport,zxr 750,1990. godište,40.000 km,Kubikaža (cm3) 750,Snaga (kW/KS) 80/109,Broj cilindara 4,Menjač Manuelni,Boja Zelena,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
120 €,Polovan motor,Suzuki,Mini bike (pocket bike),r1,2000. godište,100 km,Kubikaža (cm3) 50,Snaga (kW/KS) 2/3,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.600 €,Polovan motor,Yamaha,Enduro / Cross,xtz660 tenere,1997. godište,46.000 km,Kubikaža (cm3) 659,Snaga (kW/KS) 34/46,Broj cilindara 1,Menjač Manuelni,Boja Zelena,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
6.500 €,Polovan motor,Ducati,Enduro / Cross,Hypermotard,2009. godište,6.000 km,Kubikaža (cm3) 1100,Snaga (kW/KS) 62/84,nepoznato,Menjač Manuelni,Boja Crvena,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
4.449 €,Polovan motor,Honda,Naked,CB 500 FA NOVA,2014. godište,4.600 km,Kubikaža (cm3) 498,Snaga (kW/KS) 35/48,Broj cilindara 2,Menjač Manuelni,Boja Bela,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Piaggio,Scooter,Liberty,2000. godište,35.300 km,Kubikaža (cm3) 125,Snaga (kW/KS) 7/10,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.100 €,Polovan motor,Peugeot,Scooter,Speedfight 3,2009. godište,10.300 km,Kubikaža (cm3) 49,Snaga (kW/KS) 4/5,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.300 €,Polovan motor,Suzuki,Enduro / Cross,dr big,1994. godište,38.000 km,Kubikaža (cm3) 650,Snaga (kW/KS) 36/49,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.450 €,Polovan motor,Honda,Sport / Super sport,cbr 929,2001. godište,43.800 km,Kubikaža (cm3) 929,Snaga (kW/KS) 111/151,nepoznato,Menjač Manuelni,Boja Žuta,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.890 €,Polovan motor,Aprilia,Scooter,antlatic 500,2004. godište,29.300 km,Kubikaža (cm3) 500,Snaga (kW/KS) 39/53,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
2.350 €,Polovan motor,Honda,Naked,hornet 600S,2001. godište,30.000 km,Kubikaža (cm3) 599,Snaga (kW/KS) 71/97,Broj cilindara 4,Menjač Manuelni,Boja Srebrna,Registrovan do 09.2016.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
850 €,Polovan motor,Kawasaki,Sport / Super sport,zzr,1993. godište,54.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 36/49,nepoznato,nepoznato,nepoznato,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
380 €,Polovan motor,Tomos,Moped,apen 6s,1989. godište,111.111 km,Kubikaža (cm3) 49,Snaga (kW/KS) 2/3,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
5.950 €,Nov motor,Piaggio,Scooter,BEVERLY SPORT 350 ABS/ASR,2016. godište,0 km,Kubikaža (cm3) 330,Snaga (kW/KS) 25/33,Broj cilindara 1,Menjač Automatski,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
28.000 €,Polovan motor,Ducati,Sport / Super sport,Panigale 1199R,2013. godište,1.500 km,Kubikaža (cm3) 1199,Snaga (kW/KS) 135/184,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Cagiva,Scooter,cocciolo,2002. godište,18.000 km,Kubikaža (cm3) 124,Snaga (kW/KS) 8/11,nepoznato,Menjač Automatski,Boja Crna,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.050 €,Polovan motor,Yamaha,Enduro / Cross,TDR,1995. godište,33.500 km,Kubikaža (cm3) 124,Snaga (kW/KS) 7/10,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
950 €,Polovan motor,Gilera,Scooter,piaggio runer,2001. godište,65.527 km,Kubikaža (cm3) 182,Snaga (kW/KS) 13/18,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.150 €,Polovan motor,Piaggio,Scooter,X9,2001. godište,50.200 km,Kubikaža (cm3) 250,Snaga (kW/KS) 13/18,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.000 €,Polovan motor,Honda,Sport / Super sport,CBR,1991. godište,30.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 75/102,Broj cilindara 4,Menjač Manuelni,Boja Crvena,Registrovan do 03.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
380 €,Polovan motor,Tomos,Moped,Kolibri V14,1970. godište,4.500 km,Kubikaža (cm3) 49,Snaga (kW/KS) 2/2,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
700 €,Polovan motor,Qingqi,Enduro / Cross,125GY,2008. godište,20.757 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 03.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
420 €,Polovan motor,Piaggio,Scooter,Liberty,2000. godište,18.400 km,Kubikaža (cm3) 124,Snaga (kW/KS) 1/2,nepoznato,Menjač Automatski,Boja Bela,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
1.200 €,Polovan motor,Yamaha,Enduro / Cross,dt 125 r,1990. godište,24.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 10/13,nepoznato,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.300 €,Polovan motor,Piaggio,Scooter,x9,2005. godište,19.000 km,Kubikaža (cm3) 500,Snaga (kW/KS) 29/39,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
800 €,Polovan motor,Suzuki,Naked,750,1991. godište,67.000 km,Kubikaža (cm3) 750,Snaga (kW/KS) 36/49,Broj cilindara 4,Menjač Manuelni,Boja Plava,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
400 €,Polovan motor,Peugeot,Sport / Super sport,Sport / Super sport S1,2003. godište,10.552 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,Menjač Automatski,Boja Crna,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
6.350 €,Polovan motor,Suzuki,Sport / Super sport,Gsxr 1000 k8,2009. godište,39.000 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 134/182,Broj cilindara 4,Menjač Manuelni,Boja Plava,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
800 €,Polovan motor,Aprilia,Sport / Super sport,RS,1999. godište,31.365 km,Kubikaža (cm3) 80,Snaga (kW/KS) 8/11,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
