24,32,
7,10,
9,12,
1,1,
25,34,
38,52,
33,45,
9,12,
2,3,
29,39,
57,77,
11,15,
5,7,
73,99,
73,99,
25,34,
15,20,
14,19,
8,11,
37,50,
4,5,
11,15,
14,19,
14,19,
52,71,
51,69,
35,48,
25,34,
39,53,
34,46,
27,37,
87,118,
55,75,
107,145,
16,22,
7,10,
51,70,
18,24,
77,105,
8,11,
9,12,
3,4,
73,99,
13,18,
3,4,
35,48,
39,53,
37,50,
73,99,
81,110,
74,100,
92,125,
13,18,
110,150,
8,10,
7,10,
26,35,
37,50,
3,4,
17,23,
29,39,
81,110,
1,1,
58,79,
8,11,
2,3,
4,5,
85,116,
3,4,
2,2,
2,3,
2,3,
72,98,
17,23,
34,46,
70,95,
6,8,
45,61,
37,50,
10,13,
34,46,
3,4,
3,4,
9,12,
59,80,
1,1,
29,39,
72,98,
2,3,
5,7,
5,7,
44,60,
50,68,
15,20,
46,63,
16,22,
69,94,
62,84,
72,98,
81,110,
25,34,
110,150,
1,1,
36,49,
66,90,
3,4,
3,4,
2,3,
7,10,
3,4,
106,144,
79,107,
37,50,
2,3,
35,48,
1,2,
53,72,
36,49,
100,136,
25,34,
3,4,
25,33,
66,90,
11,15,
6,8,
29,40,
36,49,
65,88,
55,75,
3,5,
68,92,
70,95,
6,8,
29,39,
88,120,
55,75,
14,19,
8,11,
33,45,
80,109,
37,50,
55,75,
37,50,
92,125,
33,45,
99,135,
72,98,
34,46,
4,5,
62,84,
36,49,
11,15,
29,39,
109,148,
74,101,
75,102,
33,45,
41,56,
84,114,
85,116,
12,16,
74,101,
94,128,
16,22,
55,75,
57,77,
51,70,
80,109,
8,11,
29,39,
27,37,
25,34,
11,15,
63,86,
2,3,
99,135,
46,63,
35,48,
92,125,
34,46,
15,20,
37,50,
81,110,
6,8,
40,54,
39,53,
12,16,
25,34,
20,27,
6,8,
3,4,
53,72,
10,14,
31,42,
57,77,
2,3,
8,11,
7,10,
8,10,
28,38,
14,19,
99,135,
12,16,
14,19,
9,12,
30,41,
48,65,
16,22,
4,5,
108,147,
3,4,
55,75,
64,87,
3,4,
34,46,
17,23,
74,100,
15,20,
30,41,
7,10,
9,12,
23,31,
44,60,
25,34,
92,125,
31,42,
29,39,
67,91,
3,4,
24,33,
11,15,
86,117,
21,29,
3,4,
77,105,
9,12,
3,4,
40,54,
92,125,
14,19,
11,15,
11,15,
14,19,
73,99,
11,15,
72,98,
12,16,
8,11,
15,20,
15,20,
36,49,
7,10,
114,155,
15,20,
39,53,
3,3,
7,10,
72,98,
126,171,
85,116,
3,4,
25,34,
19,26,
80,109,
25,34,
126,171,
57,77,
16,22,
57,77,
15,20,
25,34,
37,50,
1,2,
7,10,
3,4,
37,50,
13,18,
7,10,
3,3,
44,60,
2,3,
52,71,
40,54,
40,54,
3,4,
73,99,
29,39,
3,4,
10,14,
10,14,
35,48,
16,22,
14,19,
34,46,
11,15,
9,12,
58,79,
11,15,
6,8,
115,156,
41,56,
80,109,
76,103,
11,15,
14,19,
13,18,
13,18,
9,12,
72,98,
39,53,
14,19,
4,5,
8,11,
50,68,
2,3,
85,116,
29,39,
77,105,
60,82,
129,175,
87,118,
2,3,
3,4,
75,102,
25,34,
4,5,
29,39,
26,35,
3,4,
15,20,
56,76,
72,98,
2,3,
80,109,
88,120,
30,41,
100,136,
21,29,
59,80,
8,11,
3,4,
6,8,
29,39,
15,20,
72,98,
74,100,
5,7,
10,14,
4,5,
142,193,
57,77,
8,11,
50,68,
3,4,
92,125,
3,4,
3,4,
27,37,
13,18,
10,14,
44,60,
110,150,
2,3,
3,4,
11,15,
72,98,
1,1,
24,32,
37,50,
63,86,
8,11,
1,1,
30,41,
25,34,
15,20,
3,4,
39,53,
88,120,
34,46,
34,46,
45,61,
13,18,
7,10,
14,19,
72,98,
110,150,
10,14,
75,102,
40,54,
12,16,
117,159,
2,3,
3,4,
20,27,
2,3,
7,10,
12,16,
3,4,
30,41,
39,53,
3,4,
6,7,
55,75,
110,150,
75,102,
25,34,
110,150,
8,11,
12,16,
17,23,
14,19,
8,11,
3,4,
56,76,
52,71,
2,3,
2,3,
78,106,
77,105,
39,53,
80,109,
33,45,
10,14,
13,18,
3,4,
3,4,
66,90,
93,126,
11,15,
11,15,
3,4,
37,50,
20,27,
3,5,
11,15,
66,90,
3,4,
49,67,
2,3,
85,115,
3,3,
4,5,
63,86,
88,120,
2,3,
2,3,
111,151,
22,30,
1,1,
40,54,
37,50,
100,136,
3,4,
14,18,
49,67,
3,4,
17,23,
88,120,
72,98,
85,115,
17,23,
84,114,
81,110,
18,24,
11,15,
110,150,
88,120,
3,4,
17,23,
32,44,
151,205,
40,54,
9,12,
8,11,
9,12,
54,73,
39,53,
3,4,
40,54,
85,115,
3,4,
79,107,
68,92,
29,39,
72,98,
54,73,
7,10,
81,110,
15,21,
11,15,
2,3,
2,2,
22,30,
3,4,
52,71,
3,4,
57,77,
5,7,
53,72,
92,125,
135,184,
14,19,
13,18,
26,35,
39,53,
76,103,
73,99,
45,61,
10,13,
8,11,
72,98,
35,48,
14,19,
14,19,
3,4,
136,185,
50,68,
56,76,
9,12,
56,76,
84,114,
2,3,
1,1,
17,23,
13,18,
11,15,
40,54,
35,48,
5,7,
47,64,
1,1,
14,19,
127,173,
74,101,
24,33,
110,150,
24,32,
38,52,
80,109,
112,152,
7,10,
73,99,
104,142,
11,15,
15,20,
25,34,
3,4,
36,49,
3,4,
6,8,
78,106,
26,35,
3,4,
37,50,
35,48,
2,3,
14,19,
92,125,
84,114,
88,120,
126,171,
22,30,
17,23,
3,4,
118,160,
108,147,
93,126,
3,4,
11,15,
14,19,
103,140,
72,98,
2,3,
36,49,
3,4,
28,38,
52,71,
66,90,
135,184,
29,39,
72,98,
35,48,
75,102,
72,98,
7,10,
9,12,
39,53,
4,5,
7,10,
12,16,
35,48,
3,4,
4,5,
126,171,
5,7,
37,50,
100,136,
6,7,
96,130,
1,1,
14,19,
140,190,
11,15,
35,48,
52,71,
10,14,
3,4,
17,23,
3,4,
25,34,
11,15,
7,10,
37,50,
13,18,
49,67,
112,152,
28,37,
14,19,
34,46,
12,16,
29,40,
2,3,
7,10,
13,18,
15,20,
114,155,
17,23,
75,102,
120,163,
9,12,
8,11,
63,86,
103,140,
1,1,
29,39,
47,64,
11,15,
15,20,
20,27,
3,4,
28,38,
85,116,
85,115,
10,14,
88,120,
36,49,
72,98,
78,106,
3,4,
35,48,
4,5,
32,44,
29,39,
52,71,
83,113,
33,45,
104,142,
135,184,
28,38,
14,19,
117,159,
74,101,
72,98,
8,11,
81,110,
77,105,
25,34,
11,15,
55,75,
15,20,
16,22,
100,136,
100,136,
29,39,
96,131,
15,20,
3,3,
50,68,
37,50,
8,11,
48,65,
37,50,
11,15,
4,5,
25,34,
72,98,
90,122,
38,52,
15,20,
4,5,
4,5,
4,5,
37,50,
4,5,
12,16,
8,11,
125,170,
37,50,
11,15,
80,109,
135,184,
130,177,
29,39,
36,49,
75,102,
8,11,
88,120,
41,56,
11,15,
71,97,
11,15,
93,126,
12,16,
62,84,
15,20,
80,109,
3,4,
9,12,
25,34,
88,120,
25,33,
17,22,
9,12,
16,22,
55,75,
36,49,
4,5,
25,34,
3,4,
4,6,
1,1,
20,27,
3,4,
131,178,
2,3,
6,8,
37,50,
7,10,
38,52,
25,34,
3,4,
45,61,
3,4,
25,34,
81,110,
105,143,
4,6,
47,64,
40,55,
35,48,
46,63,
4,5,
126,171,
95,129,
4,5,
134,182,
59,80,
15,20,
26,35,
70,95,
1,1,
5,7,
85,116,
30,41,
47,64,
40,54,
36,49,
1,1,
109,148,
45,61,
23,31,
88,120,
28,38,
5,7,
15,20,
48,65,
92,125,
13,18,
70,95,
1,1,
25,34,
3,4,
39,53,
74,101,
16,22,
1,1,
18,24,
11,15,
72,98,
3,4,
2,3,
9,12,
16,22,
20,27,
38,52,
3,4,
12,16,
120,163,
130,177,
9,12,
20,27,
135,184,
37,50,
3,4,
14,19,
8,11,
2,3,
3,4,
39,53,
28,38,
33,45,
100,136,
8,11,
11,15,
7,10,
15,20,
5,7,
110,150,
74,101,
3,4,
77,105,
7,10,
24,32,
92,125,
19,26,
22,30,
10,14,
3,4,
74,100,
86,117,
2,3,
14,19,
3,4,
4,5,
25,34,
82,111,
9,12,
131,178,
11,15,
75,102,
25,34,
22,30,
15,20,
120,163,
34,46,
11,15,
8,10,
10,14,
2,3,
11,15,
63,86,
8,11,
88,120,
5,7,
111,151,
37,50,
37,50,
128,174,
72,98,
60,82,
9,12,
39,53,
12,16,
6,8,
8,11,
20,27,
80,109,
7,10,
6,8,
4,5,
2,2,
7,10,
57,77,
9,12,
3,4,
10,14,
12,16,
2,3,
20,27,
5,6,
8,11,
4,5,
3,4,
68,92,
16,22,
10,13,
52,71,
7,10,
8,11,
5,7,
45,61,
55,75,
2,3,
80,109,
110,150,
29,39,
6,8,
7,10,
3,4,
29,39,
18,24,
74,101,
54,73,
81,110,
11,15,
46,63,
35,48,
100,136,
118,160,
3,4,
85,116,
14,19,
103,140,
9,12,
62,84,
11,15,
14,19,
13,18,
19,26,
14,19,
10,13,
9,12,
104,142,
24,33,
70,95,
44,60,
25,34,
17,23,
14,19,
78,106,
7,10,
82,111,
46,63,
8,11,
85,116,
2,3,
32,44,
80,109,
54,73,
107,145,
11,15,
17,23,
104,142,
17,23,
16,22,
3,4,
27,37,
3,4,
8,11,
57,77,
39,53,
9,12,
11,15,
87,118,
84,114,
37,50,
33,45,
15,20,
65,88,
108,147,
3,4,
16,22,
7,10,
8,11,
72,98,
7,10,
29,39,
21,29,
59,80,
3,4,
4,5,
59,80,
40,55,
78,106,
8,11,
29,39,
11,15,
91,124,
25,34,
21,29,
11,15,
38,52,
2,3,
136,185,
147,200,
39,53,
3,3,
5,7,
80,109,
2,3,
34,46,
62,84,
35,48,
7,10,
4,5,
36,49,
111,151,
39,53,
71,97,
2,3,
25,33,
135,184,
8,11,
7,10,
13,18,
13,18,
75,102,
2,2,
11,15,
1,2,
29,39,
36,49,
3,4,
134,182,
8,11,
40,54,
42,57,
88,120,
107,146,
8,11,
93,126,
25,33,
135,184,
4,5,
36,49,
14,19,
86,117,
18,24,
39,53,
9,12,
3,4,
92,125,
135,184,
106,144,
8,11,
10,14,
7,10,
12,16,
74,101,
39,53,
39,53,
29,40,
66,90,
11,15,
4,5,
18,24,
97,132,
18,24,
11,15,
16,22,
74,101,
2,3,
10,14,
20,27,
2,3,
88,120,
62,84,
34,46,
6,8,
65,88,
104,142,
17,23,
29,39,
32,44,
24,33,
96,131,
90,122,
72,98,
85,115,
88,120,
2,3,
18,24,
73,99,
7,10,
9,12,
4,5,
2,3,
3,4,
2,3,
7,10,
24,33,
30,41,
65,88,
36,49,
42,57,
2,3,
24,33,
69,94,
72,98,
3,4,
3,4,
88,120,
3,4,
131,178,
37,50,
4,5,
14,19,
5,7,
33,45,
10,13,
81,110,
37,50,
44,60,
3,3,
25,34,
19,26,
9,12,
43,58,
128,174,
8,11,
45,61,
14,19,
81,110,
7,10,
44,60,
53,72,
100,136,
34,46,
9,12,
77,105,
17,23,
37,50,
51,69,
44,60,
39,53,
24,33,
14,19,
118,160,
73,99,
69,94,
2,3,
81,110,
5,7,
29,39,
53,72,
66,90,
3,4,
9,12,
44,60,
27,37,
72,98,
84,114,
123,167,
13,18,
12,16,
5,7,
15,20,
8,11,
42,57,
11,15,
44,60,
281,382,
10,14,
93,127,
10,14,
29,39,
11,15,
30,41,
9,12,
37,50,
2,3,
95,129,
60,82,
24,33,
3,4,
121,165,
11,15,
9,12,
55,75,
68,92,
4,5,
2,3,
9,12,
59,80,
7,10,
3,4,
10,14,
6,7,
29,40,
